outcome_id,participant_id,outcome_type_id,outcome_date,weeks_from_program_end,sector,hours_per_week,salary_band,employer_type,outcome_source,verified,recorded_by_staff_id,is_sustained_13_weeks,is_sustained_26_weeks,created_at,updated_at,is_active,data_source
1799,5809,2,2025-03-10,16,Logistics,24,Above Living Wage,Public Sector,Employer Confirmation,False,78,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1800,5634,6,2024-10-01,17,Customer Service,25,National Minimum Wage,SME,DWP Confirmation,True,7,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1801,3983,10,2023-04-18,18,Retail,26,Living Wage,Large Employer,DWP Confirmation,False,31,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1802,3723,3,2024-03-20,19,Sport & Leisure,27,Living Wage,Large Employer,Participant Self-Report,True,86,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1803,7715,10,2025-10-06,20,Construction,28,Living Wage,SME,DWP Confirmation,False,45,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1804,7350,5,2025-09-02,21,Healthcare,29,Not Applicable,Large Employer,Participant Self-Report,True,63,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1805,1855,9,2023-04-13,22,Customer Service,30,Above Living Wage,Charity/Non-profit,Partner Referral,False,40,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1806,3747,7,2025-09-12,23,Hospitality,31,Not Applicable,Charity/Non-profit,Employer Confirmation,True,98,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1807,451,2,2025-12-23,24,Healthcare,32,Above Living Wage,SME,Partner Referral,False,63,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1808,552,8,2025-04-07,25,Retail,33,Living Wage,Public Sector,Partner Referral,True,37,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1809,3883,2,2024-07-22,26,Construction,34,National Minimum Wage,SME,Partner Referral,False,139,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1810,2311,9,2024-06-04,0,Logistics,35,National Minimum Wage,Public Sector,Employer Confirmation,True,45,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1811,1985,3,2024-03-18,1,Administration,36,Living Wage,SME,Partner Referral,False,74,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1812,352,5,2025-08-01,2,Retail,37,Living Wage,Self,DWP Confirmation,True,149,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1813,710,9,2025-02-04,3,Logistics,38,Living Wage,Large Employer,Participant Self-Report,False,51,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1814,5191,2,2024-10-04,4,Hospitality,39,Not Applicable,Charity/Non-profit,Participant Self-Report,True,36,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1815,6499,6,2023-10-28,5,Retail,40,National Minimum Wage,Charity/Non-profit,Participant Self-Report,False,3,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1816,1053,4,2023-10-16,6,Logistics,8,National Minimum Wage,Charity/Non-profit,Participant Self-Report,True,59,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1817,1821,9,2024-09-08,7,Hospitality,9,Above Living Wage,SME,Participant Self-Report,False,40,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1818,190,10,2023-03-02,8,Administration,10,National Minimum Wage,Large Employer,Employer Confirmation,True,90,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1819,6832,6,2025-01-01,9,Retail,11,Above Living Wage,Public Sector,Partner Referral,False,38,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1820,849,8,2025-03-05,10,Retail,12,National Minimum Wage,SME,Employer Confirmation,True,137,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1821,6746,4,2025-05-18,11,Other,13,Living Wage,Large Employer,Participant Self-Report,False,101,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1822,2707,10,2023-11-08,12,Retail,14,Living Wage,Public Sector,Employer Confirmation,True,4,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1823,5010,2,2025-06-21,13,Retail,15,Above Living Wage,Public Sector,Partner Referral,False,5,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1824,3832,5,2023-06-13,14,Sport & Leisure,16,Living Wage,Large Employer,Employer Confirmation,True,122,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1825,4695,10,2023-08-10,15,Hospitality,17,Above Living Wage,Large Employer,Partner Referral,False,114,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1826,2486,5,2024-09-16,16,Hospitality,18,National Minimum Wage,Charity/Non-profit,Employer Confirmation,True,101,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1827,5135,2,2023-09-16,17,Sport & Leisure,19,Living Wage,Charity/Non-profit,Participant Self-Report,False,145,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1828,3030,8,2023-05-14,18,Construction,20,Above Living Wage,Large Employer,Participant Self-Report,True,12,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1829,416,5,2024-09-23,19,Construction,21,Above Living Wage,Public Sector,Participant Self-Report,False,119,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1830,4612,5,2025-12-25,20,Sport & Leisure,22,Above Living Wage,Charity/Non-profit,Participant Self-Report,True,59,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1831,412,1,2024-11-30,21,Construction,23,Living Wage,Large Employer,Participant Self-Report,False,40,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1832,1318,3,2024-11-28,22,Hospitality,24,National Minimum Wage,SME,Participant Self-Report,True,28,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1833,5569,3,2025-10-24,23,Administration,25,Living Wage,SME,Employer Confirmation,False,121,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1834,186,5,2023-10-07,24,Healthcare,26,Above Living Wage,SME,Participant Self-Report,True,143,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1835,1244,4,2025-10-28,25,Construction,27,Living Wage,Public Sector,Participant Self-Report,False,39,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1836,7542,10,2024-06-28,26,Hospitality,28,Not Applicable,Large Employer,Participant Self-Report,True,114,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1837,7554,2,2024-09-19,0,Construction,29,Living Wage,Charity/Non-profit,Partner Referral,False,50,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1838,810,10,2023-12-03,1,Retail,30,Living Wage,SME,Partner Referral,True,92,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1839,6618,1,2025-09-30,2,Administration,31,Not Applicable,Public Sector,Partner Referral,False,137,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1840,7972,2,2024-03-30,3,Customer Service,32,Living Wage,Large Employer,Partner Referral,True,133,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1841,7838,9,2025-05-27,4,Customer Service,33,Living Wage,SME,DWP Confirmation,False,39,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1842,4098,3,2023-11-13,5,Retail,34,Living Wage,Public Sector,Employer Confirmation,True,106,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1843,7496,10,2023-12-24,6,Healthcare,35,Living Wage,SME,Partner Referral,False,18,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1844,2719,2,2025-04-18,7,Sport & Leisure,36,National Minimum Wage,SME,Employer Confirmation,True,49,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1845,4836,2,2025-12-28,8,Administration,37,Above Living Wage,SME,Participant Self-Report,False,138,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1846,2097,2,2025-09-21,9,Construction,38,Living Wage,Charity/Non-profit,Employer Confirmation,True,23,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1847,1271,5,2024-06-23,10,Hospitality,39,Not Applicable,Public Sector,Participant Self-Report,False,120,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1848,3068,9,2024-07-31,11,Hospitality,40,National Minimum Wage,SME,DWP Confirmation,True,30,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1849,5319,7,2024-06-13,12,Customer Service,8,National Minimum Wage,Large Employer,Participant Self-Report,False,38,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1850,6992,3,2024-06-26,13,Construction,9,National Minimum Wage,Charity/Non-profit,Employer Confirmation,True,125,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1851,5062,9,2025-10-04,14,Retail,10,Above Living Wage,Public Sector,DWP Confirmation,False,134,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1852,1594,10,2024-12-21,15,Construction,11,Living Wage,Public Sector,DWP Confirmation,True,21,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1853,2229,10,2024-06-25,16,Construction,12,Not Applicable,SME,Participant Self-Report,False,47,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1854,6144,4,2025-03-27,17,Customer Service,13,National Minimum Wage,SME,Participant Self-Report,True,31,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1855,3744,2,2023-05-22,18,Construction,14,Not Applicable,Large Employer,Employer Confirmation,False,43,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1856,6652,7,2024-07-09,19,Hospitality,15,National Minimum Wage,SME,DWP Confirmation,True,150,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1857,1493,4,2025-07-24,20,Hospitality,16,National Minimum Wage,SME,Employer Confirmation,False,74,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1858,749,2,2025-02-07,21,Healthcare,17,Not Applicable,Large Employer,Partner Referral,True,52,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1859,4902,5,2025-05-30,22,Hospitality,18,National Minimum Wage,Public Sector,Employer Confirmation,False,4,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1860,5308,3,2024-07-12,23,Other,19,Living Wage,Public Sector,Participant Self-Report,True,115,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1861,6448,9,2023-10-18,24,Hospitality,20,National Minimum Wage,Charity/Non-profit,Partner Referral,False,14,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1862,603,4,2024-06-01,25,Sport & Leisure,21,Living Wage,Public Sector,DWP Confirmation,True,64,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1863,4582,3,2025-02-26,26,Construction,22,Above Living Wage,SME,Partner Referral,False,54,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1864,1229,5,2024-05-29,0,Construction,23,Not Applicable,SME,Employer Confirmation,True,68,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1865,5258,6,2023-11-28,1,Retail,24,National Minimum Wage,SME,Partner Referral,False,130,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1866,4740,4,2024-09-06,2,Healthcare,25,Living Wage,SME,Participant Self-Report,True,97,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1867,5891,1,2024-11-23,3,Customer Service,26,Living Wage,Public Sector,Participant Self-Report,False,110,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1868,7698,9,2024-06-08,4,Construction,27,Above Living Wage,Public Sector,Employer Confirmation,True,145,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1869,413,9,2024-10-14,5,Retail,28,Above Living Wage,SME,Participant Self-Report,False,141,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1870,7481,4,2025-08-16,6,Healthcare,29,Living Wage,SME,Participant Self-Report,True,127,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1871,6105,6,2023-07-12,7,Customer Service,30,National Minimum Wage,Public Sector,Employer Confirmation,False,87,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1872,36,5,2025-02-28,8,Hospitality,31,Not Applicable,SME,Participant Self-Report,True,142,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1873,5514,5,2025-05-11,9,Sport & Leisure,32,Above Living Wage,Large Employer,Participant Self-Report,False,20,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1874,5522,5,2025-11-19,10,Logistics,33,Living Wage,Public Sector,Employer Confirmation,True,97,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1875,375,8,2024-11-08,11,Logistics,34,National Minimum Wage,SME,Participant Self-Report,False,118,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1876,6928,5,2025-06-11,12,Other,35,Living Wage,Public Sector,Partner Referral,True,76,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1877,6011,3,2025-08-30,13,Healthcare,36,National Minimum Wage,Large Employer,Partner Referral,False,76,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1878,7491,6,2025-11-19,14,Hospitality,37,Not Applicable,Large Employer,DWP Confirmation,True,53,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1879,5201,5,2023-04-14,15,Customer Service,38,National Minimum Wage,Charity/Non-profit,Employer Confirmation,False,31,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1880,4336,2,2024-07-26,16,Healthcare,39,Not Applicable,SME,Participant Self-Report,True,103,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1881,5752,6,2023-07-23,17,Logistics,40,Living Wage,Large Employer,Participant Self-Report,False,139,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1882,5707,5,2024-03-06,18,Retail,8,Living Wage,Large Employer,Employer Confirmation,True,98,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1883,1949,5,2023-10-09,19,Retail,9,Living Wage,Public Sector,Participant Self-Report,False,114,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1884,6563,5,2024-05-04,20,Retail,10,Not Applicable,Large Employer,Participant Self-Report,True,86,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1885,7276,4,2024-02-01,21,Retail,11,National Minimum Wage,SME,Participant Self-Report,False,87,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1886,6556,4,2024-03-01,22,Healthcare,12,Living Wage,Public Sector,DWP Confirmation,True,74,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1887,6162,5,2023-07-22,23,Construction,13,National Minimum Wage,Charity/Non-profit,Participant Self-Report,False,33,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1888,4515,10,2023-08-04,24,Hospitality,14,Living Wage,Large Employer,Partner Referral,True,55,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1889,7653,3,2025-06-06,25,Retail,15,Not Applicable,SME,Participant Self-Report,False,21,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1890,569,2,2023-07-20,26,Administration,16,Living Wage,Public Sector,Participant Self-Report,True,54,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1891,87,4,2024-09-18,0,Logistics,17,Above Living Wage,Charity/Non-profit,Participant Self-Report,False,137,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1892,4477,6,2023-12-03,1,Customer Service,18,Not Applicable,Large Employer,Participant Self-Report,True,120,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1893,1978,9,2025-07-30,2,Customer Service,19,Not Applicable,SME,Partner Referral,False,144,True,True,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1894,4026,2,2024-01-23,3,Retail,20,Living Wage,Public Sector,Participant Self-Report,True,115,False,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
1895,1486,2,2025-07-07,4,Construction,21,National Minimum Wage,Public Sector,Participant Self-Report,False,106,True,False,2026-01-06 17:07:11.707450+00:00,2026-01-06 17:07:11.707450+00:00,True,dbldatagen_synthetic
